,sub_num,true_planet,fold_num,dataset,galaxy,prt
0,165,21,3.0,train,0,2
0,165,21,5.0,train,0,2
0,165,21,6.0,train,0,2
0,165,21,7.0,train,0,2
0,165,21,8.0,train,0,2
0,165,21,9.0,train,0,2
0,165,21,10.0,train,0,2
0,165,44,4.0,test,1,3
0,165,44,1.0,train,1,3
0,165,44,2.0,train,1,3
0,165,44,3.0,train,1,3
0,165,44,5.0,train,1,3
0,165,44,6.0,train,1,3
0,165,44,7.0,train,1,3
0,165,44,8.0,train,1,3
0,165,44,9.0,train,1,3
0,165,44,10.0,train,1,3
0,165,0,4.0,test,0,3
0,165,0,1.0,train,0,3
0,165,0,2.0,train,0,3
0,165,0,3.0,train,0,3
0,165,0,5.0,train,0,3
0,165,0,6.0,train,0,3
0,165,0,7.0,train,0,3
0,165,0,8.0,train,0,3
0,165,0,9.0,train,0,3
0,165,0,10.0,train,0,3
0,165,48,5.0,test,1,4
0,165,48,1.0,train,1,4
0,165,48,2.0,train,1,4
0,165,48,3.0,train,1,4
0,165,48,4.0,train,1,4
0,165,48,6.0,train,1,4
0,165,48,7.0,train,1,4
0,165,48,8.0,train,1,4
0,165,48,9.0,train,1,4
0,165,48,10.0,train,1,4
0,165,49,5.0,test,1,3
0,165,49,1.0,train,1,3
0,165,49,2.0,train,1,3
0,165,49,3.0,train,1,3
0,165,49,4.0,train,1,3
0,165,49,6.0,train,1,3
0,165,49,7.0,train,1,3
0,165,49,8.0,train,1,3
0,165,49,9.0,train,1,3
0,165,49,10.0,train,1,3
0,165,3,5.0,test,1,4
0,165,3,1.0,train,1,4
0,165,3,2.0,train,1,4
0,165,3,3.0,train,1,4
0,165,3,4.0,train,1,4
0,165,3,6.0,train,1,4
0,165,3,7.0,train,1,4
0,165,3,8.0,train,1,4
0,165,3,9.0,train,1,4
0,165,3,10.0,train,1,4
0,165,40,5.0,test,1,3
0,165,40,1.0,train,1,3
0,165,40,2.0,train,1,3
0,165,40,3.0,train,1,3
0,165,40,4.0,train,1,3
0,165,40,6.0,train,1,3
0,165,40,7.0,train,1,3
0,165,40,8.0,train,1,3
0,165,40,9.0,train,1,3
0,165,40,10.0,train,1,3
0,165,42,5.0,test,1,3
0,165,42,1.0,train,1,3
0,165,42,2.0,train,1,3
0,165,42,3.0,train,1,3
0,165,42,4.0,train,1,3
0,165,42,6.0,train,1,3
0,165,42,7.0,train,1,3
0,165,42,8.0,train,1,3
0,165,42,9.0,train,1,3
0,165,42,10.0,train,1,3
0,165,24,5.0,test,2,7
0,165,24,1.0,train,2,7
0,165,24,2.0,train,2,7
0,165,24,3.0,train,2,7
0,165,24,4.0,train,2,7
0,165,24,6.0,train,2,7
0,165,24,7.0,train,2,7
0,165,24,8.0,train,2,7
0,165,24,9.0,train,2,7
0,165,24,10.0,train,2,7
0,165,89,6.0,test,1,3
0,165,89,1.0,train,1,3
0,165,89,2.0,train,1,3
0,165,89,3.0,train,1,3
0,165,89,4.0,train,1,3
0,165,89,5.0,train,1,3
0,165,89,7.0,train,1,3
0,165,89,8.0,train,1,3
0,165,89,9.0,train,1,3
0,165,89,10.0,train,1,3
0,165,12,6.0,test,0,1
0,165,12,1.0,train,0,1
0,165,12,2.0,train,0,1
0,165,12,3.0,train,0,1
0,165,12,4.0,train,0,1
0,165,12,5.0,train,0,1
0,165,12,7.0,train,0,1
0,165,12,8.0,train,0,1
0,165,12,9.0,train,0,1
0,165,12,10.0,train,0,1
0,165,64,6.0,test,2,8
0,165,64,1.0,train,2,8
0,165,64,2.0,train,2,8
0,165,64,3.0,train,2,8
0,165,64,4.0,train,2,8
0,165,64,5.0,train,2,8
0,165,64,7.0,train,2,8
0,165,64,8.0,train,2,8
0,165,64,9.0,train,2,8
0,165,64,10.0,train,2,8
0,165,43,6.0,test,1,3
0,165,43,1.0,train,1,3
0,165,43,2.0,train,1,3
0,165,43,3.0,train,1,3
0,165,43,4.0,train,1,3
0,165,43,5.0,train,1,3
0,165,43,7.0,train,1,3
0,165,43,8.0,train,1,3
0,165,43,9.0,train,1,3
0,165,43,10.0,train,1,3
0,165,6,6.0,test,2,6
0,165,6,1.0,train,2,6
0,165,6,2.0,train,2,6
0,165,6,3.0,train,2,6
0,165,6,4.0,train,2,6
0,165,6,5.0,train,2,6
0,165,6,7.0,train,2,6
0,165,6,8.0,train,2,6
0,165,6,9.0,train,2,6
0,165,6,10.0,train,2,6
0,165,66,6.0,test,2,6
0,165,66,1.0,train,2,6
0,165,66,2.0,train,2,6
0,165,66,3.0,train,2,6
0,165,66,4.0,train,2,6
0,165,66,5.0,train,2,6
0,165,66,7.0,train,2,6
0,165,66,8.0,train,2,6
0,165,66,9.0,train,2,6
0,165,66,10.0,train,2,6
0,165,29,7.0,test,2,8
0,165,29,1.0,train,2,8
0,165,29,2.0,train,2,8
0,165,29,3.0,train,2,8
0,165,29,4.0,train,2,8
0,165,29,5.0,train,2,8
0,165,29,6.0,train,2,8
0,165,29,8.0,train,2,8
0,165,29,9.0,train,2,8
0,165,29,10.0,train,2,8
0,165,45,7.0,test,1,4
0,165,45,1.0,train,1,4
0,165,45,2.0,train,1,4
0,165,45,3.0,train,1,4
0,165,45,4.0,train,1,4
0,165,45,5.0,train,1,4
0,165,45,6.0,train,1,4
0,165,45,8.0,train,1,4
0,165,45,9.0,train,1,4
0,165,45,10.0,train,1,4
0,165,8,7.0,test,0,2
0,165,8,1.0,train,0,2
0,165,8,2.0,train,0,2
0,165,8,3.0,train,0,2
0,165,8,4.0,train,0,2
0,165,8,5.0,train,0,2
0,165,8,6.0,train,0,2
0,165,8,8.0,train,0,2
0,165,8,9.0,train,0,2
0,165,8,10.0,train,0,2
0,165,70,7.0,test,0,2
0,165,70,1.0,train,0,2
0,165,70,2.0,train,0,2
0,165,70,3.0,train,0,2
0,165,70,4.0,train,0,2
0,165,70,5.0,train,0,2
0,165,70,6.0,train,0,2
0,165,70,8.0,train,0,2
0,165,70,9.0,train,0,2
0,165,70,10.0,train,0,2
0,165,10,7.0,test,0,2
0,165,10,1.0,train,0,2
0,165,10,2.0,train,0,2
0,165,10,3.0,train,0,2
0,165,10,4.0,train,0,2
0,165,10,5.0,train,0,2
0,165,10,6.0,train,0,2
0,165,10,8.0,train,0,2
0,165,10,9.0,train,0,2
0,165,10,10.0,train,0,2
0,165,23,7.0,test,2,8
0,165,23,1.0,train,2,8
0,165,23,2.0,train,2,8
0,165,23,3.0,train,2,8
0,165,23,4.0,train,2,8
0,165,23,5.0,train,2,8
0,165,23,6.0,train,2,8
0,165,23,8.0,train,2,8
0,165,23,9.0,train,2,8
0,165,23,10.0,train,2,8
0,165,4,8.0,test,1,4
0,165,4,1.0,train,1,4
0,165,4,2.0,train,1,4
0,165,4,3.0,train,1,4
0,165,4,4.0,train,1,4
0,165,4,5.0,train,1,4
0,165,4,6.0,train,1,4
0,165,4,7.0,train,1,4
0,165,4,9.0,train,1,4
0,165,4,10.0,train,1,4
0,165,62,8.0,test,0,3
0,165,62,1.0,train,0,3
0,165,62,2.0,train,0,3
0,165,62,3.0,train,0,3
0,165,62,4.0,train,0,3
0,165,62,5.0,train,0,3
0,165,62,6.0,train,0,3
0,165,62,7.0,train,0,3
0,165,62,9.0,train,0,3
0,165,62,10.0,train,0,3
0,165,41,8.0,test,2,7
0,165,41,1.0,train,2,7
0,165,41,2.0,train,2,7
0,165,41,3.0,train,2,7
0,165,41,4.0,train,2,7
0,165,41,5.0,train,2,7
0,165,41,6.0,train,2,7
0,165,41,7.0,train,2,7
0,165,41,9.0,train,2,7
0,165,41,10.0,train,2,7
0,165,81,8.0,test,1,4
0,165,81,1.0,train,1,4
0,165,81,2.0,train,1,4
0,165,81,3.0,train,1,4
0,165,81,4.0,train,1,4
0,165,81,5.0,train,1,4
0,165,81,6.0,train,1,4
0,165,81,7.0,train,1,4
0,165,81,9.0,train,1,4
0,165,81,10.0,train,1,4
0,165,93,8.0,test,1,1
0,165,93,1.0,train,1,1
0,165,93,2.0,train,1,1
0,165,93,3.0,train,1,1
0,165,93,4.0,train,1,1
0,165,93,5.0,train,1,1
0,165,93,6.0,train,1,1
0,165,93,7.0,train,1,1
0,165,93,9.0,train,1,1
0,165,93,10.0,train,1,1
0,165,63,8.0,test,2,8
0,165,63,1.0,train,2,8
0,165,63,2.0,train,2,8
0,165,63,3.0,train,2,8
0,165,63,4.0,train,2,8
0,165,63,5.0,train,2,8
0,165,63,6.0,train,2,8
0,165,63,7.0,train,2,8
0,165,63,9.0,train,2,8
0,165,63,10.0,train,2,8
0,165,27,9.0,test,2,8
0,165,27,1.0,train,2,8
0,165,27,2.0,train,2,8
0,165,27,3.0,train,2,8
0,165,27,4.0,train,2,8
0,165,27,5.0,train,2,8
0,165,27,6.0,train,2,8
0,165,27,7.0,train,2,8
0,165,27,8.0,train,2,8
0,165,27,10.0,train,2,8
0,165,88,9.0,test,1,3
0,165,88,1.0,train,1,3
0,165,88,2.0,train,1,3
0,165,88,3.0,train,1,3
0,165,88,4.0,train,1,3
0,165,88,5.0,train,1,3
0,165,88,6.0,train,1,3
0,165,88,7.0,train,1,3
0,165,88,8.0,train,1,3
0,165,88,10.0,train,1,3
0,165,86,9.0,test,1,3
0,165,86,1.0,train,1,3
0,165,86,2.0,train,1,3
0,165,86,3.0,train,1,3
0,165,86,4.0,train,1,3
0,165,86,5.0,train,1,3
0,165,86,6.0,train,1,3
0,165,86,7.0,train,1,3
0,165,86,8.0,train,1,3
0,165,86,10.0,train,1,3
0,165,25,9.0,test,2,9
0,165,25,1.0,train,2,9
0,165,25,2.0,train,2,9
0,165,25,3.0,train,2,9
0,165,25,4.0,train,2,9
0,165,25,5.0,train,2,9
0,165,25,6.0,train,2,9
0,165,25,7.0,train,2,9
0,165,25,8.0,train,2,9
0,165,25,10.0,train,2,9
0,165,80,9.0,test,1,4
0,165,80,1.0,train,1,4
0,165,80,2.0,train,1,4
0,165,80,3.0,train,1,4
0,165,80,4.0,train,1,4
0,165,80,5.0,train,1,4
0,165,80,6.0,train,1,4
0,165,80,7.0,train,1,4
0,165,80,8.0,train,1,4
0,165,80,10.0,train,1,4
0,165,87,9.0,test,1,4
0,165,87,1.0,train,1,4
0,165,87,2.0,train,1,4
0,165,87,3.0,train,1,4
0,165,87,4.0,train,1,4
0,165,87,5.0,train,1,4
0,165,87,6.0,train,1,4
0,165,87,7.0,train,1,4
0,165,87,8.0,train,1,4
0,165,87,10.0,train,1,4
0,165,90,10.0,test,1,3
0,165,90,1.0,train,1,3
0,165,90,2.0,train,1,3
0,165,90,3.0,train,1,3
0,165,90,4.0,train,1,3
0,165,90,5.0,train,1,3
0,165,90,6.0,train,1,3
0,165,90,7.0,train,1,3
0,165,90,8.0,train,1,3
0,165,90,9.0,train,1,3
0,165,50,10.0,test,2,7
0,165,50,1.0,train,2,7
0,165,50,2.0,train,2,7
0,165,50,3.0,train,2,7
0,165,50,4.0,train,2,7
0,165,50,5.0,train,2,7
0,165,50,6.0,train,2,7
0,165,50,7.0,train,2,7
0,165,50,8.0,train,2,7
0,165,50,9.0,train,2,7
0,165,30,10.0,test,2,1
0,165,30,1.0,train,2,1
0,165,30,2.0,train,2,1
0,165,30,3.0,train,2,1
0,165,30,4.0,train,2,1
0,165,30,5.0,train,2,1
0,165,30,6.0,train,2,1
0,165,30,7.0,train,2,1
0,165,30,8.0,train,2,1
0,165,30,9.0,train,2,1
0,165,51,10.0,test,2,1
0,165,51,1.0,train,2,1
0,165,51,2.0,train,2,1
0,165,51,3.0,train,2,1
0,165,51,4.0,train,2,1
0,165,51,5.0,train,2,1
0,165,51,6.0,train,2,1
0,165,51,7.0,train,2,1
0,165,51,8.0,train,2,1
0,165,51,9.0,train,2,1
0,165,26,10.0,test,2,6
0,165,26,1.0,train,2,6
0,165,26,2.0,train,2,6
0,165,26,3.0,train,2,6
0,165,26,4.0,train,2,6
0,165,26,5.0,train,2,6
0,165,26,6.0,train,2,6
0,165,26,7.0,train,2,6
0,165,26,8.0,train,2,6
0,165,26,9.0,train,2,6
0,165,67,10.0,test,2,7
0,165,67,1.0,train,2,7
0,165,67,2.0,train,2,7
0,165,67,3.0,train,2,7
0,165,67,4.0,train,2,7
0,165,67,5.0,train,2,7
0,165,67,6.0,train,2,7
0,165,67,7.0,train,2,7
0,165,67,8.0,train,2,7
0,165,67,9.0,train,2,7
0,167,45,1.0,test,1,3
0,167,45,2.0,train,1,3
0,167,45,3.0,train,1,3
0,167,45,4.0,train,1,3
0,167,45,5.0,train,1,3
0,167,45,6.0,train,1,3
0,167,45,7.0,train,1,3
0,167,45,8.0,train,1,3
0,167,45,9.0,train,1,3
0,167,45,10.0,train,1,3
0,167,83,1.0,test,1,3
0,167,83,2.0,train,1,3
0,167,83,3.0,train,1,3
0,167,83,4.0,train,1,3
0,167,83,5.0,train,1,3
0,167,83,6.0,train,1,3
0,167,83,7.0,train,1,3
0,167,83,8.0,train,1,3
0,167,83,9.0,train,1,3
0,167,83,10.0,train,1,3
0,167,65,1.0,test,2,5
0,167,65,2.0,train,2,5
0,167,65,3.0,train,2,5
0,167,65,4.0,train,2,5
0,167,65,5.0,train,2,5
0,167,65,6.0,train,2,5
0,167,65,7.0,train,2,5
0,167,65,8.0,train,2,5
0,167,65,9.0,train,2,5
0,167,65,10.0,train,2,5
0,167,9,1.0,test,0,2
0,167,9,2.0,train,0,2
0,167,9,3.0,train,0,2
0,167,9,4.0,train,0,2
0,167,9,5.0,train,0,2
0,167,9,6.0,train,0,2
0,167,9,7.0,train,0,2
0,167,9,8.0,train,0,2
0,167,9,9.0,train,0,2
0,167,9,10.0,train,0,2
0,167,90,1.0,test,1,3
0,167,90,2.0,train,1,3
0,167,90,3.0,train,1,3
0,167,90,4.0,train,1,3
0,167,90,5.0,train,1,3
0,167,90,6.0,train,1,3
0,167,90,7.0,train,1,3
0,167,90,8.0,train,1,3
0,167,90,9.0,train,1,3
0,167,90,10.0,train,1,3
0,167,70,1.0,test,0,2
0,167,70,2.0,train,0,2
0,167,70,3.0,train,0,2
0,167,70,4.0,train,0,2
0,167,70,5.0,train,0,2
0,167,70,6.0,train,0,2
0,167,70,7.0,train,0,2
0,167,70,8.0,train,0,2
0,167,70,9.0,train,0,2
0,167,70,10.0,train,0,2
0,167,10,1.0,test,0,2
0,167,10,2.0,train,0,2
0,167,10,3.0,train,0,2
0,167,10,4.0,train,0,2
0,167,10,5.0,train,0,2
0,167,10,6.0,train,0,2
0,167,10,7.0,train,0,2
0,167,10,8.0,train,0,2
0,167,10,9.0,train,0,2
0,167,10,10.0,train,0,2
0,167,63,2.0,test,2,6
0,167,63,1.0,train,2,6
0,167,63,3.0,train,2,6
0,167,63,4.0,train,2,6
0,167,63,5.0,train,2,6
0,167,63,6.0,train,2,6
0,167,63,7.0,train,2,6
0,167,63,8.0,train,2,6
0,167,63,9.0,train,2,6
0,167,63,10.0,train,2,6
0,167,68,2.0,test,2,6
0,167,68,1.0,train,2,6
0,167,68,3.0,train,2,6
0,167,68,4.0,train,2,6
0,167,68,5.0,train,2,6
0,167,68,6.0,train,2,6
0,167,68,7.0,train,2,6
0,167,68,8.0,train,2,6
0,167,68,9.0,train,2,6
0,167,68,10.0,train,2,6
0,167,47,2.0,test,2,6
0,167,47,1.0,train,2,6
0,167,47,3.0,train,2,6
0,167,47,4.0,train,2,6
0,167,47,5.0,train,2,6
0,167,47,6.0,train,2,6
0,167,47,7.0,train,2,6
0,167,47,8.0,train,2,6
0,167,47,9.0,train,2,6
0,167,47,10.0,train,2,6
0,167,62,2.0,test,0,2
0,167,62,1.0,train,0,2
0,167,62,3.0,train,0,2
0,167,62,4.0,train,0,2
0,167,62,5.0,train,0,2
0,167,62,6.0,train,0,2
0,167,62,7.0,train,0,2
0,167,62,8.0,train,0,2
0,167,62,9.0,train,0,2
0,167,62,10.0,train,0,2
0,167,86,2.0,test,1,3
0,167,86,1.0,train,1,3
0,167,86,3.0,train,1,3
0,167,86,4.0,train,1,3
0,167,86,5.0,train,1,3
0,167,86,6.0,train,1,3
0,167,86,7.0,train,1,3
0,167,86,8.0,train,1,3
0,167,86,9.0,train,1,3
0,167,86,10.0,train,1,3
0,167,3,2.0,test,1,3
0,167,3,1.0,train,1,3
0,167,3,3.0,train,1,3
0,167,3,4.0,train,1,3
0,167,3,5.0,train,1,3
0,167,3,6.0,train,1,3
0,167,3,7.0,train,1,3
0,167,3,8.0,train,1,3
0,167,3,9.0,train,1,3
0,167,3,10.0,train,1,3
0,167,7,2.0,test,2,6
0,167,7,1.0,train,2,6
0,167,7,3.0,train,2,6
0,167,7,4.0,train,2,6
0,167,7,5.0,train,2,6
0,167,7,6.0,train,2,6
0,167,7,7.0,train,2,6
0,167,7,8.0,train,2,6
0,167,7,9.0,train,2,6
0,167,7,10.0,train,2,6
0,167,27,3.0,test,2,5
0,167,27,1.0,train,2,5
0,167,27,2.0,train,2,5
0,167,27,4.0,train,2,5
0,167,27,5.0,train,2,5
0,167,27,6.0,train,2,5
0,167,27,7.0,train,2,5
0,167,27,8.0,train,2,5
0,167,27,9.0,train,2,5
0,167,27,10.0,train,2,5
0,167,21,3.0,test,0,2
0,167,21,1.0,train,0,2
0,167,21,2.0,train,0,2
0,167,21,4.0,train,0,2
0,167,21,5.0,train,0,2
0,167,21,6.0,train,0,2
0,167,21,7.0,train,0,2
0,167,21,8.0,train,0,2
0,167,21,9.0,train,0,2
0,167,21,10.0,train,0,2
0,167,64,3.0,test,2,5
0,167,64,1.0,train,2,5
0,167,64,2.0,train,2,5
0,167,64,4.0,train,2,5
0,167,64,5.0,train,2,5
0,167,64,6.0,train,2,5
0,167,64,7.0,train,2,5
0,167,64,8.0,train,2,5
0,167,64,9.0,train,2,5
0,167,64,10.0,train,2,5
0,167,11,3.0,test,0,2
0,167,11,1.0,train,0,2
0,167,11,2.0,train,0,2
0,167,11,4.0,train,0,2
0,167,11,5.0,train,0,2
0,167,11,6.0,train,0,2
0,167,11,7.0,train,0,2
0,167,11,8.0,train,0,2
0,167,11,9.0,train,0,2
0,167,11,10.0,train,0,2
0,167,25,3.0,test,2,6
0,167,25,1.0,train,2,6
0,167,25,2.0,train,2,6
0,167,25,4.0,train,2,6
0,167,25,5.0,train,2,6
0,167,25,6.0,train,2,6
0,167,25,7.0,train,2,6
0,167,25,8.0,train,2,6
0,167,25,9.0,train,2,6
0,167,25,10.0,train,2,6
0,167,2,3.0,test,1,3
0,167,2,1.0,train,1,3
0,167,2,2.0,train,1,3
0,167,2,4.0,train,1,3
0,167,2,5.0,train,1,3
0,167,2,6.0,train,1,3
0,167,2,7.0,train,1,3
0,167,2,8.0,train,1,3
0,167,2,9.0,train,1,3
0,167,2,10.0,train,1,3
0,167,26,3.0,test,2,6
0,167,26,1.0,train,2,6
0,167,26,2.0,train,2,6
0,167,26,4.0,train,2,6
0,167,26,5.0,train,2,6
0,167,26,6.0,train,2,6
0,167,26,7.0,train,2,6
0,167,26,8.0,train,2,6
0,167,26,9.0,train,2,6
0,167,26,10.0,train,2,6
0,167,72,4.0,test,2,1
0,167,72,1.0,train,2,1
0,167,72,2.0,train,2,1
0,167,72,3.0,train,2,1
0,167,72,5.0,train,2,1
0,167,72,6.0,train,2,1
0,167,72,7.0,train,2,1
0,167,72,8.0,train,2,1
0,167,72,9.0,train,2,1
0,167,72,10.0,train,2,1
0,167,1,4.0,test,0,2
0,167,1,1.0,train,0,2
0,167,1,2.0,train,0,2
0,167,1,3.0,train,0,2
0,167,1,5.0,train,0,2
0,167,1,6.0,train,0,2
0,167,1,7.0,train,0,2
0,167,1,8.0,train,0,2
0,167,1,9.0,train,0,2
0,167,1,10.0,train,0,2
0,167,6,4.0,test,2,5
0,167,6,1.0,train,2,5
0,167,6,2.0,train,2,5
0,167,6,3.0,train,2,5
0,167,6,5.0,train,2,5
0,167,6,6.0,train,2,5
0,167,6,7.0,train,2,5
0,167,6,8.0,train,2,5
0,167,6,9.0,train,2,5
0,167,6,10.0,train,2,5
0,167,61,4.0,test,0,2
0,167,61,1.0,train,0,2
0,167,61,2.0,train,0,2
0,167,61,3.0,train,0,2
0,167,61,5.0,train,0,2
0,167,61,6.0,train,0,2
0,167,61,7.0,train,0,2
0,167,61,8.0,train,0,2
0,167,61,9.0,train,0,2
0,167,61,10.0,train,0,2
0,167,89,4.0,test,1,3
0,167,89,1.0,train,1,3
0,167,89,2.0,train,1,3
0,167,89,3.0,train,1,3
0,167,89,5.0,train,1,3
0,167,89,6.0,train,1,3
0,167,89,7.0,train,1,3
0,167,89,8.0,train,1,3
0,167,89,9.0,train,1,3
0,167,89,10.0,train,1,3
0,167,41,4.0,test,2,6
0,167,41,1.0,train,2,6
0,167,41,2.0,train,2,6
0,167,41,3.0,train,2,6
0,167,41,5.0,train,2,6
0,167,41,6.0,train,2,6
0,167,41,7.0,train,2,6
0,167,41,8.0,train,2,6
0,167,41,9.0,train,2,6
0,167,41,10.0,train,2,6
0,167,84,4.0,test,1,3
0,167,84,1.0,train,1,3
0,167,84,2.0,train,1,3
0,167,84,3.0,train,1,3
0,167,84,5.0,train,1,3
0,167,84,6.0,train,1,3
0,167,84,7.0,train,1,3
0,167,84,8.0,train,1,3
0,167,84,9.0,train,1,3
0,167,84,10.0,train,1,3
0,167,32,5.0,test,0,1
0,167,32,1.0,train,0,1
0,167,32,2.0,train,0,1
0,167,32,3.0,train,0,1
0,167,32,4.0,train,0,1
0,167,32,6.0,train,0,1
0,167,32,7.0,train,0,1
0,167,32,8.0,train,0,1
0,167,32,9.0,train,0,1
0,167,32,10.0,train,0,1
0,167,46,5.0,test,2,6
0,167,46,1.0,train,2,6
0,167,46,2.0,train,2,6
0,167,46,3.0,train,2,6
0,167,46,4.0,train,2,6
0,167,46,6.0,train,2,6
0,167,46,7.0,train,2,6
0,167,46,8.0,train,2,6
0,167,46,9.0,train,2,6
0,167,46,10.0,train,2,6
0,167,8,5.0,test,0,2
0,167,8,1.0,train,0,2
0,167,8,2.0,train,0,2
0,167,8,3.0,train,0,2
0,167,8,4.0,train,0,2
0,167,8,6.0,train,0,2
0,167,8,7.0,train,0,2
0,167,8,8.0,train,0,2
0,167,8,9.0,train,0,2
0,167,8,10.0,train,0,2
0,167,49,5.0,test,1,3
0,167,49,1.0,train,1,3
0,167,49,2.0,train,1,3
0,167,49,3.0,train,1,3
0,167,49,4.0,train,1,3
0,167,49,6.0,train,1,3
0,167,49,7.0,train,1,3
0,167,49,8.0,train,1,3
0,167,49,9.0,train,1,3
0,167,49,10.0,train,1,3
0,167,92,5.0,test,1,3
0,167,92,1.0,train,1,3
0,167,92,2.0,train,1,3
0,167,92,3.0,train,1,3
0,167,92,4.0,train,1,3
0,167,92,6.0,train,1,3
0,167,92,7.0,train,1,3
0,167,92,8.0,train,1,3
0,167,92,9.0,train,1,3
0,167,92,10.0,train,1,3
0,167,85,5.0,test,1,3
0,167,85,1.0,train,1,3
0,167,85,2.0,train,1,3
0,167,85,3.0,train,1,3
0,167,85,4.0,train,1,3
0,167,85,6.0,train,1,3
0,167,85,7.0,train,1,3
0,167,85,8.0,train,1,3
0,167,85,9.0,train,1,3
0,167,85,10.0,train,1,3
0,167,91,6.0,test,1,3
0,167,91,1.0,train,1,3
0,167,91,2.0,train,1,3
0,167,91,3.0,train,1,3
0,167,91,4.0,train,1,3
0,167,91,5.0,train,1,3
0,167,91,7.0,train,1,3
0,167,91,8.0,train,1,3
0,167,91,9.0,train,1,3
0,167,91,10.0,train,1,3
0,167,12,6.0,test,0,2
0,167,12,1.0,train,0,2
0,167,12,2.0,train,0,2
0,167,12,3.0,train,0,2
0,167,12,4.0,train,0,2
0,167,12,5.0,train,0,2
0,167,12,7.0,train,0,2
0,167,12,8.0,train,0,2
0,167,12,9.0,train,0,2
0,167,12,10.0,train,0,2
0,167,52,6.0,test,2,1
0,167,52,1.0,train,2,1
0,167,52,2.0,train,2,1
0,167,52,3.0,train,2,1
0,167,52,4.0,train,2,1
0,167,52,5.0,train,2,1
0,167,52,7.0,train,2,1
0,167,52,8.0,train,2,1
0,167,52,9.0,train,2,1
0,167,52,10.0,train,2,1
0,167,80,6.0,test,1,3
0,167,80,1.0,train,1,3
0,167,80,2.0,train,1,3
0,167,80,3.0,train,1,3
0,167,80,4.0,train,1,3
0,167,80,5.0,train,1,3
0,167,80,7.0,train,1,3
0,167,80,8.0,train,1,3
0,167,80,9.0,train,1,3
0,167,80,10.0,train,1,3
0,167,31,6.0,test,0,2
0,167,31,1.0,train,0,2
0,167,31,2.0,train,0,2
0,167,31,3.0,train,0,2
0,167,31,4.0,train,0,2
0,167,31,5.0,train,0,2
0,167,31,7.0,train,0,2
0,167,31,8.0,train,0,2
0,167,31,9.0,train,0,2
0,167,31,10.0,train,0,2
0,167,94,6.0,test,1,1
0,167,94,1.0,train,1,1
0,167,94,2.0,train,1,1
0,167,94,3.0,train,1,1
0,167,94,4.0,train,1,1
0,167,94,5.0,train,1,1
0,167,94,7.0,train,1,1
0,167,94,8.0,train,1,1
0,167,94,9.0,train,1,1
0,167,94,10.0,train,1,1
0,167,30,6.0,test,2,5
0,167,30,1.0,train,2,5
0,167,30,2.0,train,2,5
0,167,30,3.0,train,2,5
0,167,30,4.0,train,2,5
0,167,30,5.0,train,2,5
0,167,30,7.0,train,2,5
0,167,30,8.0,train,2,5
0,167,30,9.0,train,2,5
0,167,30,10.0,train,2,5
0,167,93,7.0,test,1,3
0,167,93,1.0,train,1,3
0,167,93,2.0,train,1,3
0,167,93,3.0,train,1,3
0,167,93,4.0,train,1,3
0,167,93,5.0,train,1,3
0,167,93,6.0,train,1,3
0,167,93,8.0,train,1,3
0,167,93,9.0,train,1,3
0,167,93,10.0,train,1,3
0,167,88,7.0,test,1,3
0,167,88,1.0,train,1,3
0,167,88,2.0,train,1,3
0,167,88,3.0,train,1,3
0,167,88,4.0,train,1,3
0,167,88,5.0,train,1,3
0,167,88,6.0,train,1,3
0,167,88,8.0,train,1,3
0,167,88,9.0,train,1,3
0,167,88,10.0,train,1,3
0,167,51,7.0,test,2,6
0,167,51,1.0,train,2,6
0,167,51,2.0,train,2,6
0,167,51,3.0,train,2,6
0,167,51,4.0,train,2,6
0,167,51,5.0,train,2,6
0,167,51,6.0,train,2,6
0,167,51,8.0,train,2,6
0,167,51,9.0,train,2,6
0,167,51,10.0,train,2,6
0,167,20,7.0,test,0,2
0,167,20,1.0,train,0,2
0,167,20,2.0,train,0,2
0,167,20,3.0,train,0,2
0,167,20,4.0,train,0,2
0,167,20,5.0,train,0,2
0,167,20,6.0,train,0,2
0,167,20,8.0,train,0,2
0,167,20,9.0,train,0,2
0,167,20,10.0,train,0,2
0,167,44,7.0,test,1,3
0,167,44,1.0,train,1,3
0,167,44,2.0,train,1,3
0,167,44,3.0,train,1,3
0,167,44,4.0,train,1,3
0,167,44,5.0,train,1,3
0,167,44,6.0,train,1,3
0,167,44,8.0,train,1,3
0,167,44,9.0,train,1,3
0,167,44,10.0,train,1,3
0,167,5,7.0,test,2,4
0,167,5,1.0,train,2,4
0,167,5,2.0,train,2,4
0,167,5,3.0,train,2,4
0,167,5,4.0,train,2,4
0,167,5,5.0,train,2,4
0,167,5,6.0,train,2,4
0,167,5,8.0,train,2,4
0,167,5,9.0,train,2,4
0,167,5,10.0,train,2,4
0,167,0,7.0,test,0,2
0,167,0,1.0,train,0,2
0,167,0,2.0,train,0,2
0,167,0,3.0,train,0,2
0,167,0,4.0,train,0,2
0,167,0,5.0,train,0,2
0,167,0,6.0,train,0,2
0,167,0,8.0,train,0,2
0,167,0,9.0,train,0,2
0,167,0,10.0,train,0,2
0,167,82,8.0,test,1,3
0,167,82,1.0,train,1,3
0,167,82,2.0,train,1,3
0,167,82,3.0,train,1,3
0,167,82,4.0,train,1,3
0,167,82,5.0,train,1,3
