,sub_num,true_planet,galaxy,prt
5173,143,0,0,4
5174,143,1,0,4
5175,143,2,1,7
5176,143,3,1,6
5177,143,4,1,7
5178,143,5,2,16
5179,143,6,2,10
5180,143,7,2,12
5181,143,20,0,4
5182,143,21,0,3
5183,143,22,0,4
5184,143,23,2,19
5185,143,24,2,16
5186,143,25,2,17
5187,143,26,2,7
5188,143,40,1,8
5189,143,41,2,13
5190,143,42,1,7
5191,143,43,1,6
5192,143,44,1,7
5193,143,45,1,6
5194,143,46,2,18
5195,143,47,2,1
5196,143,60,0,6
5197,143,61,0,4
5198,143,62,0,4
5199,143,63,2,14
5200,143,64,2,14
5201,143,65,2,14
5202,143,66,2,11
5203,143,67,2,3
5204,143,80,1,7
5205,143,81,1,6
5206,143,82,1,6
5207,143,83,1,6
5208,143,84,1,7
5209,143,85,1,6
5210,143,86,1,10
5211,143,87,1,5
5212,143,88,1,6
5213,143,89,1,1
5214,146,0,0,3
5215,146,1,0,2
5216,146,2,1,4
5217,146,3,1,4
5218,146,4,1,4
5219,146,5,2,8
5220,146,6,2,9
5221,146,7,2,8
5222,146,8,0,3
5223,146,9,0,2
5224,146,10,0,2
5225,146,11,0,2
5226,146,12,0,1
5227,146,20,0,2
5228,146,21,0,2
5229,146,22,0,2
5230,146,23,2,10
5231,146,24,2,9
5232,146,25,2,8
5233,146,26,2,7
5234,146,27,2,8
5235,146,28,1,3
5236,146,29,2,9
5237,146,40,1,3
5238,146,41,2,9
5239,146,42,1,3
5240,146,43,1,4
5241,146,44,1,4
5242,146,45,1,4
5243,146,46,2,9
5244,146,47,2,9
5245,146,48,1,4
5246,146,49,1,4
5247,146,50,2,4
5248,146,60,0,2
5249,146,61,0,3
5250,146,62,0,2
5251,146,63,2,8
5252,146,64,2,6
5253,146,65,2,8
5254,146,66,2,9
5255,146,67,2,9
5256,146,68,2,8
5257,146,69,0,2
5258,146,70,0,1
5259,146,80,1,3
5260,146,81,1,4
5261,146,82,1,3
5262,146,83,1,4
5263,146,84,1,4
5264,146,85,1,4
5265,146,86,1,3
5266,146,87,1,3
5267,146,88,1,4
5268,146,89,1,3
5269,146,90,1,4
5270,146,91,1,5
5271,146,92,1,3
5272,148,0,0,2
5273,148,1,0,3
5274,148,2,1,3
5275,148,3,1,3
5276,148,4,1,4
5277,148,5,2,9
5278,148,6,2,9
5279,148,7,2,6
5280,148,8,0,2
5281,148,9,0,3
5282,148,10,0,2
5283,148,11,0,3
5284,148,12,0,1
5285,148,20,0,2
5286,148,21,0,2
5287,148,22,0,2
5288,148,23,2,6
5289,148,24,2,5
5290,148,25,2,7
5291,148,26,2,8
5292,148,27,2,5
5293,148,28,1,3
5294,148,29,2,6
5295,148,30,2,7
5296,148,31,0,1
5297,148,40,1,3
5298,148,41,2,6
5299,148,42,1,3
5300,148,43,1,3
5301,148,44,1,3
5302,148,45,1,3
5303,148,46,2,7
5304,148,47,2,5
5305,148,48,1,3
5306,148,49,1,3
5307,148,50,2,6
5308,148,51,2,7
5309,148,52,2,1
5310,148,60,0,2
5311,148,61,0,2
5312,148,62,0,2
5313,148,63,2,7
5314,148,64,2,8
5315,148,65,2,5
5316,148,66,2,4
5317,148,67,2,6
5318,148,68,2,7
5319,148,69,0,2
5320,148,70,0,2
5321,148,71,2,6
5322,148,80,1,3
5323,148,81,1,3
5324,148,82,1,3
5325,148,83,1,3
5326,148,84,1,3
5327,148,85,1,4
5328,148,86,1,3
5329,148,87,1,3
5330,148,88,1,3
5331,148,89,1,3
5332,148,90,1,3
5333,148,91,1,3
5334,148,92,1,3
5335,148,93,1,3
5336,148,94,1,1
5337,151,0,0,2
5338,151,1,0,2
5339,151,2,1,4
5340,151,3,1,4
5341,151,4,1,3
5342,151,5,2,12
5343,151,6,2,12
5344,151,7,2,8
5345,151,8,0,2
5346,151,9,0,2
5347,151,10,0,2
5348,151,11,0,1
5349,151,20,0,3
5350,151,21,0,4
5351,151,22,0,2
5352,151,23,2,9
5353,151,24,2,9
5354,151,25,2,8
5355,151,26,2,11
5356,151,27,2,7
5357,151,28,1,3
5358,151,29,2,6
5359,151,40,1,3
5360,151,41,2,7
5361,151,42,1,4
5362,151,43,1,3
5363,151,44,1,3
5364,151,45,1,4
5365,151,46,2,8
5366,151,47,2,10
5367,151,48,1,5
5368,151,49,1,3
5369,151,50,2,7
5370,151,60,0,2
5371,151,61,0,4
5372,151,62,0,2
5373,151,63,2,7
5374,151,64,2,8
5375,151,65,2,7
5376,151,66,2,7
5377,151,67,2,7
5378,151,68,2,9
5379,151,69,0,2
5380,151,70,0,2
5381,151,80,1,3
5382,151,81,1,3
5383,151,82,1,3
5384,151,83,1,3
5385,151,84,1,4
5386,151,85,1,3
5387,151,86,1,4
5388,151,87,1,4
5389,151,88,1,3
5390,151,89,1,4
5391,151,90,1,3
5392,151,91,1,3
5393,151,92,1,3
5394,151,93,1,1
5395,154,0,0,2
5396,154,1,0,2
5397,154,2,1,4
5398,154,3,1,3
5399,154,4,1,3
5400,154,5,2,7
5401,154,6,2,5
5402,154,7,2,5
5403,154,8,0,2
5404,154,9,0,2
5405,154,10,0,2
5406,154,11,0,2
5407,154,12,0,2
5408,154,13,2,3
5409,154,20,0,2
5410,154,21,0,2
5411,154,22,0,2
5412,154,23,2,7
5413,154,24,2,6
5414,154,25,2,5
5415,154,26,2,6
5416,154,27,2,7
5417,154,28,1,2
5418,154,29,2,5
5419,154,30,2,6
5420,154,31,0,2
5421,154,40,1,3
5422,154,41,2,6
5423,154,42,1,3
5424,154,43,1,3
5425,154,44,1,2
5426,154,45,1,2
5427,154,46,2,5
5428,154,47,2,5
5429,154,48,1,2
5430,154,49,1,2
5431,154,50,2,4
5432,154,51,2,4
5433,154,52,2,5
5434,154,53,2,1
5435,154,60,0,2
5436,154,61,0,2
5437,154,62,0,2
5438,154,63,2,5
5439,154,64,2,5
5440,154,65,2,5
5441,154,66,2,6
5442,154,67,2,6
5443,154,68,2,6
5444,154,69,0,2
5445,154,70,0,2
5446,154,71,2,6
5447,154,72,2,1
5448,154,80,1,3
5449,154,81,1,2
5450,154,82,1,2
5451,154,83,1,2
5452,154,84,1,2
5453,154,85,1,2
5454,154,86,1,2
5455,154,87,1,2
5456,154,88,1,2
5457,154,89,1,2
5458,154,90,1,2
5459,154,91,1,2
5460,154,92,1,2
5461,154,93,1,2
5462,154,94,1,2
5463,154,95,2,4
5464,158,0,0,5
5465,158,1,0,2
5466,158,2,1,4
5467,158,3,1,1
5468,158,4,1,3
5469,158,5,2,10
5470,158,6,2,1
5471,158,7,2,2
5472,158,8,0,1
5473,158,9,0,1
5474,158,10,0,1
5475,158,11,0,3
5476,158,12,0,1
5477,158,13,2,1
5478,158,20,0,5
5479,158,21,0,2
5480,158,22,0,2
5481,158,23,2,1
5482,158,24,2,1
5483,158,25,2,2
5484,158,26,2,2
5485,158,27,2,4
5486,158,28,1,1
5487,158,29,2,1
5488,158,30,2,1
5489,158,31,0,2
5490,158,32,0,2
5491,158,33,0,3
5492,158,34,0,1
5493,158,35,2,1
5494,158,40,1,1
5495,158,41,2,4
5496,158,42,1,5
5497,158,43,1,1
5498,158,44,1,3
5499,158,45,1,3
5500,158,46,2,1
5501,158,60,0,1
5502,158,61,0,2
5503,158,62,0,1
5504,158,63,2,2
5505,158,64,2,1
5506,158,65,2,3
5507,158,66,2,1
5508,158,67,2,1
5509,158,68,2,2
5510,158,69,0,2
5511,158,70,0,1
5512,158,71,2,1
5513,158,72,2,2
5514,158,73,2,1
5515,158,74,2,1
5516,158,75,2,2
5517,158,76,2,1
5518,158,77,2,1
5519,158,80,1,1
5520,158,81,1,1
5521,158,82,1,1
5522,158,83,1,3
5523,158,84,1,1
5524,158,85,1,2
5525,158,86,1,1
5526,158,87,1,1
5527,158,88,1,1
5528,158,89,1,2
5529,158,90,1,1
5530,158,91,1,2
5531,158,92,1,1
5532,158,93,1,1
5533,158,94,1,1
5534,158,95,2,1
5535,158,96,2,1
5536,158,97,2,1
5537,159,0,0,2
5538,159,1,0,3
5539,159,2,1,3
5540,159,3,1,3
5541,159,4,1,3
5542,159,5,2,6
5543,159,6,2,6
5544,159,7,2,7
5545,159,8,0,2
5546,159,9,0,2
5547,159,10,0,2
5548,159,11,0,2
5549,159,12,0,2
5550,159,13,2,1
5551,159,20,0,3
5552,159,21,0,2
5553,159,22,0,2
5554,159,23,2,6
5555,159,24,2,6
5556,159,25,2,5
5557,159,26,2,8
5558,159,27,2,6
5559,159,28,1,3
5560,159,29,2,7
5561,159,30,2,6
5562,159,31,0,1
5563,159,40,1,3
5564,159,41,2,5
5565,159,42,1,3
5566,159,43,1,3
5567,159,44,1,3
5568,159,45,1,3
5569,159,46,2,6
5570,159,47,2,6
5571,159,48,1,3
5572,159,49,1,3
5573,159,50,2,5
5574,159,51,2,7
5575,159,52,2,1
5576,159,60,0,2
5577,159,61,0,2
5578,159,62,0,2
5579,159,63,2,7
5580,159,64,2,6
5581,159,65,2,6
5582,159,66,2,8
5583,159,67,2,7
5584,159,68,2,6
5585,159,69,0,2
5586,159,70,0,2
5587,159,71,2,3
5588,159,80,1,3
5589,159,81,1,3
5590,159,82,1,3
5591,159,83,1,3
5592,159,84,1,3
5593,159,85,1,3
5594,159,86,1,3
5595,159,87,1,3
5596,159,88,1,3
5597,159,89,1,3
5598,159,90,1,3
5599,159,91,1,3
5600,159,92,1,3
5601,159,93,1,3
5602,159,94,1,1
5603,161,0,0,4
5604,161,1,0,3
5605,161,2,1,5
5606,161,3,1,4
5607,161,4,1,5
5608,161,5,2,8
5609,161,6,2,10
5610,161,7,2,9
5611,161,8,0,3
5612,161,9,0,3
5613,161,10,0,2
5614,161,20,0,3
5615,161,21,0,3
5616,161,22,0,3
5617,161,23,2,12
5618,161,24,2,11
5619,161,25,2,10
5620,161,26,2,9
5621,161,27,2,9
5622,161,28,1,5
5623,161,29,2,1
5624,161,40,1,5
5625,161,41,2,9
5626,161,42,1,6
5627,161,43,1,5
5628,161,44,1,5
5629,161,45,1,5
5630,161,46,2,11
5631,161,47,2,7
5632,161,48,1,4
5633,161,49,1,2
5634,161,60,0,3
5635,161,61,0,3
5636,161,62,0,3
5637,161,63,2,10
5638,161,64,2,11
5639,161,65,2,12
5640,161,66,2,8
5641,161,67,2,12
5642,161,68,2,3
5643,161,80,1,5
5644,161,81,1,5
5645,161,82,1,5
5646,161,83,1,5
5647,161,84,1,5
5648,161,85,1,5
5649,161,86,1,5
5650,161,87,1,5
5651,161,88,1,5
5652,161,89,1,6
5653,161,90,1,4
5654,162,0,0,3
5655,162,1,0,3
5656,162,2,1,5
5657,162,3,1,5
5658,162,4,1,5
5659,162,5,2,11
5660,162,6,2,12
5661,162,7,2,12
5662,162,8,0,3
5663,162,9,0,3
5664,162,20,0,3
5665,162,21,0,3
5666,162,22,0,3
5667,162,23,2,13
5668,162,24,2,12
5669,162,25,2,10
5670,162,26,2,11
5671,162,27,2,10
5672,162,28,1,1
5673,162,40,1,4
5674,162,41,2,11
5675,162,42,1,3
5676,162,43,1,4
5677,162,44,1,4
5678,162,45,1,3
5679,162,46,2,9
5680,162,47,2,11
5681,162,48,1,3
5682,162,49,1,3
5683,162,50,2,2
5684,162,60,0,2
5685,162,61,0,2
5686,162,62,0,2
5687,162,63,2,9
5688,162,64,2,11
5689,162,65,2,11
5690,162,66,2,9
5691,162,67,2,10
5692,162,68,2,9
5693,162,69,0,1
5694,162,80,1,3
5695,162,81,1,4
5696,162,82,1,4
5697,162,83,1,3
5698,162,84,1,3
5699,162,85,1,3
5700,162,86,1,3
5701,162,87,1,3
5702,162,88,1,4
5703,162,89,1,3
5704,162,90,1,4
5705,162,91,1,4
5706,162,92,1,4
5707,162,93,1,1
5708,163,0,0,2
5709,163,1,0,2
5710,163,2,1,4
5711,163,3,1,2
5712,163,4,1,2
5713,163,5,2,4
5714,163,6,2,4
5715,163,7,2,3
5716,163,8,0,2
5717,163,9,0,2
5718,163,10,0,2
5719,163,11,0,2
5720,163,12,0,2
5721,163,13,2,1
5722,163,14,2,4
5723,163,15,1,1
5724,163,20,0,2
5725,163,21,0,2
5726,163,22,0,2
5727,163,23,2,3
5728,163,24,2,4
5729,163,25,2,5
5730,163,26,2,4
5731,163,27,2,4
5732,163,28,1,2
5733,163,29,2,3
5734,163,30,2,2
5735,163,31,0,2
5736,163,32,0,1
5737,163,33,0,2
5738,163,34,0,1
5739,163,40,1,1
5740,163,41,2,5
5741,163,42,1,2
5742,163,43,1,2
5743,163,44,1,2
5744,163,45,1,2
5745,163,46,2,1
5746,163,47,2,1
5747,163,48,1,2
5748,163,49,1,2
5749,163,50,2,4
5750,163,51,2,1
5751,163,52,2,1
5752,163,53,2,4
5753,163,54,1,2
5754,163,55,1,2
5755,163,56,2,1
5756,163,60,0,2
5757,163,61,0,2
5758,163,62,0,2
5759,163,63,2,4
5760,163,64,2,4
5761,163,65,2,1
5762,163,66,2,3
5763,163,67,2,4
5764,163,68,2,4
5765,163,69,0,2
5766,163,70,0,2
5767,163,71,2,4
5768,163,72,2,1
5769,163,73,2,3
5770,163,74,2,1
5771,163,80,1,1
5772,163,81,1,2
5773,163,82,1,2
5774,163,83,1,2
5775,163,84,1,2
5776,163,85,1,1
5777,163,86,1,2
5778,163,87,1,2
5779,163,88,1,1
5780,163,89,1,2
5781,163,90,1,2
5782,163,91,1,2
5783,163,92,1,2
5784,163,93,1,2
5785,163,94,1,1
5786,163,95,2,3
5787,163,96,2,2
5788,164,0,0,4
5789,164,1,0,3
5790,164,2,1,5
5791,164,3,1,5
5792,164,4,1,2
5793,164,5,2,7
5794,164,6,2,4
5795,164,7,2,4
5796,164,8,0,3
5797,164,9,0,2
5798,164,10,0,2
5799,164,11,0,2
5800,164,12,0,3
5801,164,20,0,2
5802,164,21,0,2
5803,164,22,0,2
5804,164,23,2,9
5805,164,24,2,6
5806,164,25,2,6
5807,164,26,2,3
5808,164,27,2,4
5809,164,28,1,3
5810,164,29,2,5
5811,164,30,2,3
5812,164,31,0,2
5813,164,32,0,1
5814,164,40,1,3
5815,164,41,2,4
5816,164,42,1,2
5817,164,43,1,2
5818,164,44,1,2
5819,164,45,1,2
5820,164,46,2,4
5821,164,47,2,4
5822,164,48,1,2
5823,164,49,1,2
5824,164,50,2,4
5825,164,51,2,4
5826,164,52,2,4
5827,164,53,2,1
5828,164,60,0,2
5829,164,61,0,2
5830,164,62,0,2
5831,164,63,2,3
5832,164,64,2,5
5833,164,65,2,4
5834,164,66,2,4
5835,164,67,2,4
5836,164,68,2,5
5837,164,69,0,2
5838,164,70,0,2
5839,164,71,2,5
5840,164,72,2,1
5841,164,80,1,2
5842,164,81,1,2
5843,164,82,1,2
5844,164,83,1,3
5845,164,84,1,2
5846,164,85,1,2
5847,164,86,1,2
5848,164,87,1,2
5849,164,88,1,2
5850,164,89,1,3
5851,164,90,1,2
5852,164,91,1,2
5853,164,92,1,2
5854,164,93,1,2
5855,164,94,1,2
5856,164,95,2,3
5857,165,0,0,3
5858,165,1,0,2
5859,165,2,1,4
5860,165,3,1,4
5861,165,4,1,4
5862,165,5,2,8
5863,165,6,2,6
5864,165,7,2,9
5865,165,8,0,2
5866,165,9,0,2
5867,165,10,0,2
5868,165,11,0,2
5869,165,12,0,1
5870,165,20,0,2
5871,165,21,0,2
5872,165,22,0,2
5873,165,23,2,8
5874,165,24,2,7
5875,165,25,2,9
5876,165,26,2,6
5877,165,27,2,8
5878,165,28,1,3
5879,165,29,2,8
5880,165,30,2,1
5881,165,40,1,3
5882,165,41,2,7
5883,165,42,1,3
5884,165,43,1,3
5885,165,44,1,3
5886,165,45,1,4
5887,165,46,2,8
5888,165,47,2,8
5889,165,48,1,4
5890,165,49,1,3
5891,165,50,2,7
5892,165,51,2,1
5893,165,60,0,2
5894,165,61,0,2
5895,165,62,0,3
5896,165,63,2,8
5897,165,64,2,8
5898,165,65,2,8
5899,165,66,2,6
5900,165,67,2,7
5901,165,68,2,7
5902,165,69,0,2
5903,165,70,0,2
5904,165,80,1,4
5905,165,81,1,4
5906,165,82,1,4
5907,165,83,1,3
5908,165,84,1,3
5909,165,85,1,3
5910,165,86,1,3
5911,165,87,1,4
5912,165,88,1,3
5913,165,89,1,3
5914,165,90,1,3
5915,165,91,1,3
5916,165,92,1,3
5917,165,93,1,1
5918,167,0,0,2
5919,167,1,0,2
5920,167,2,1,3
5921,167,3,1,3
5922,167,4,1,3
5923,167,5,2,4
5924,167,6,2,5
5925,167,7,2,6
5926,167,8,0,2
5927,167,9,0,2
5928,167,10,0,2
5929,167,11,0,2
5930,167,12,0,2
5931,167,13,2,4
5932,167,20,0,2
5933,167,21,0,2
5934,167,22,0,2
5935,167,23,2,6
5936,167,24,2,6
5937,167,25,2,6
5938,167,26,2,6
5939,167,27,2,5
5940,167,28,1,3
5941,167,29,2,7
5942,167,30,2,5
5943,167,31,0,2
5944,167,32,0,1
5945,167,40,1,3
5946,167,41,2,6
5947,167,42,1,3
5948,167,43,1,3
5949,167,44,1,3
5950,167,45,1,3
5951,167,46,2,6
5952,167,47,2,6
5953,167,48,1,3
5954,167,49,1,3
5955,167,50,2,6
5956,167,51,2,6
5957,167,52,2,1
5958,167,60,0,2
5959,167,61,0,2
5960,167,62,0,2
5961,167,63,2,6
5962,167,64,2,5
5963,167,65,2,5
5964,167,66,2,5
5965,167,67,2,5
5966,167,68,2,6
5967,167,69,0,2
5968,167,70,0,2
5969,167,71,2,7
5970,167,72,2,1
5971,167,80,1,3
5972,167,81,1,3
5973,167,82,1,3
5974,167,83,1,3
5975,167,84,1,3
5976,167,85,1,3
5977,167,86,1,3
5978,167,87,1,3
5979,167,88,1,3
5980,167,89,1,3
5981,167,90,1,3
5982,167,91,1,3
5983,167,92,1,3
5984,167,93,1,3
5985,167,94,1,1
5986,168,0,0,4
5987,168,1,0,9
5988,168,2,1,12
5989,168,3,1,11
5990,168,4,1,15
5991,168,5,2,19
5992,168,20,0,7
5993,168,21,0,7
5994,168,22,0,8
5995,168,23,2,18
5996,168,24,2,17
5997,168,25,2,17
5998,168,40,1,6
5999,168,41,2,17
6000,168,42,1,9
6001,168,43,1,6
6002,168,44,1,6
6003,168,45,1,7
6004,168,46,2,15
6005,168,47,2,2
6006,168,60,0,3
6007,168,61,0,3
6008,168,62,0,3
6009,168,63,2,12
6010,168,64,2,12
6011,168,65,2,13
6012,168,66,2,14
6013,168,67,2,8
6014,168,80,1,5
6015,168,81,1,5
6016,168,82,1,5
6017,168,83,1,5
6018,168,84,1,4
6019,168,85,1,4
6020,168,86,1,4
6021,168,87,1,3
6022,168,88,1,3
6023,168,89,1,3
6024,168,90,1,3
6025,168,91,1,4
6026,168,92,1,1
6027,169,0,0,3
6028,169,1,0,4
6029,169,2,1,9
6030,169,3,1,6
6031,169,4,1,7
6032,169,5,2,15
6033,169,6,2,14
6034,169,7,2,12
6035,169,8,0,1
6036,169,20,0,2
6037,169,21,0,1
6038,169,22,0,4
6039,169,23,2,12
6040,169,24,2,14
6041,169,25,2,14
6042,169,26,2,12
6043,169,27,2,12
6044,169,40,1,5
6045,169,41,2,14
6046,169,42,1,5
6047,169,43,1,5
6048,169,44,1,5
6049,169,45,1,5
6050,169,46,2,12
6051,169,47,2,13
6052,169,48,1,1
6053,169,60,0,3
6054,169,61,0,3
6055,169,62,0,3
6056,169,63,2,13
6057,169,64,2,14
6058,169,65,2,12
6059,169,66,2,12
6060,169,67,2,11
6061,169,80,1,5
6062,169,81,1,5
6063,169,82,1,5
6064,169,83,1,5
6065,169,84,1,5
6066,169,85,1,5
6067,169,86,1,5
6068,169,87,1,6
6069,169,88,1,5
6070,169,89,1,5
6071,169,90,1,6
6072,170,0,0,3
6073,170,1,0,4
6074,170,2,1,5
6075,170,3,1,5
6076,170,4,1,5
6077,170,5,2,8
6078,170,6,2,6
6079,170,7,2,4
6080,170,8,0,3
6081,170,9,0,3
6082,170,10,0,3
6083,170,11,0,2
6084,170,12,0,1
6085,170,20,0,3
6086,170,21,0,2
6087,170,22,0,2
6088,170,23,2,6
6089,170,24,2,6
6090,170,25,2,7
6091,170,26,2,7
6092,170,27,2,9
6093,170,28,1,3
6094,170,29,2,9
6095,170,30,2,2
6096,170,40,1,3
6097,170,41,2,8
6098,170,42,1,3
6099,170,43,1,3
6100,170,44,1,4
6101,170,45,1,4
6102,170,46,2,6
6103,170,47,2,7
6104,170,48,1,4
6105,170,49,1,4
6106,170,50,2,7
6107,170,51,2,1
6108,170,60,0,3
6109,170,61,0,2
6110,170,62,0,2
6111,170,63,2,8
6112,170,64,2,8
6113,170,65,2,9
6114,170,66,2,7
6115,170,67,2,8
6116,170,68,2,7
6117,170,69,0,2
6118,170,70,0,1
6119,170,80,1,3
6120,170,81,1,4
6121,170,82,1,4
6122,170,83,1,3
6123,170,84,1,3
6124,170,85,1,4
6125,170,86,1,3
6126,170,87,1,4
6127,170,88,1,4
6128,170,89,1,3
6129,170,90,1,2
6130,170,91,1,3
6131,170,92,1,3
6132,170,93,1,1
6133,173,0,0,3
6134,173,1,0,2
6135,173,2,1,2
6136,173,3,1,3
6137,173,4,1,3
6138,173,5,2,10
6139,173,6,2,8
6140,173,7,2,9
6141,173,8,0,2
6142,173,9,0,2
6143,173,10,0,3
6144,173,11,0,2
6145,173,12,0,1
6146,173,20,0,3
6147,173,21,0,2
6148,173,22,0,3
6149,173,23,2,8
6150,173,24,2,10
6151,173,25,2,8
6152,173,26,2,12
6153,173,27,2,9
6154,173,28,1,3
6155,173,29,2,1
6156,173,40,1,4
6157,173,41,2,10
6158,173,42,1,4
6159,173,43,1,4
6160,173,44,1,4
6161,173,45,1,4
6162,173,46,2,7
6163,173,47,2,9
6164,173,48,1,4
6165,173,49,1,3
6166,173,50,2,4
6167,173,60,0,3
6168,173,61,0,2
6169,173,62,0,2
6170,173,63,2,6
6171,173,64,2,9
6172,173,65,2,8
6173,173,66,2,7
6174,173,67,2,7
6175,173,68,2,7
6176,173,69,0,3
6177,173,70,0,2
6178,173,71,2,1
6179,173,80,1,4
6180,173,81,1,4
6181,173,82,1,3
6182,173,83,1,4
6183,173,84,1,4
6184,173,85,1,3
6185,173,86,1,3
6186,173,87,1,3
6187,173,88,1,3
6188,173,89,1,3
6189,173,90,1,3
6190,173,91,1,3
6191,173,92,1,3
6192,173,93,1,1
6193,175,0,0,4
6194,175,1,0,5
6195,175,2,1,5
6196,175,3,1,5
6197,175,4,1,5
6198,175,5,2,16
6199,175,6,2,14
6200,175,7,2,17
6201,175,20,0,3
6202,175,21,0,4
6203,175,22,0,3
6204,175,23,2,17
6205,175,24,2,14
6206,175,25,2,15
6207,175,26,2,13
6208,175,27,2,1
6209,175,40,1,5
6210,175,41,2,14
6211,175,42,1,6
6212,175,43,1,5
6213,175,44,1,5
6214,175,45,1,6
6215,175,46,2,13
6216,175,47,2,15
6217,175,48,1,1
6218,175,60,0,3
6219,175,61,0,4
6220,175,62,0,3
6221,175,63,2,14
6222,175,64,2,15
6223,175,65,2,14
6224,175,66,2,17
6225,175,67,2,1
6226,175,80,1,5
6227,175,81,1,6
6228,175,82,1,5
6229,175,83,1,5
6230,175,84,1,5
6231,175,85,1,5
6232,175,86,1,5
6233,175,87,1,5
6234,175,88,1,5
6235,175,89,1,5
6236,175,90,1,5
6237,175,91,1,1
6238,177,0,0,2
6239,177,1,0,2
6240,177,2,1,2
6241,177,3,1,2
6242,177,4,1,2
6243,177,5,2,3
6244,177,6,2,3
6245,177,7,2,4
6246,177,8,0,2
6247,177,9,0,2
6248,177,10,0,2
6249,177,11,0,2
6250,177,12,0,2
6251,177,13,2,3
6252,177,14,2,3
6253,177,15,1,1
6254,177,20,0,2
6255,177,21,0,2
6256,177,22,0,1
6257,177,23,2,1
6258,177,24,2,1
6259,177,25,2,1
6260,177,26,2,1
6261,177,27,2,1
6262,177,28,1,1
6263,177,29,2,2
6264,177,30,2,2
6265,177,31,0,2
6266,177,32,0,2
6267,177,33,0,1
6268,177,34,0,2
6269,177,35,2,2
6270,177,36,2,1
6271,177,37,2,1
6272,177,40,1,2
6273,177,41,2,1
6274,177,42,1,1
6275,177,43,1,2
6276,177,44,1,2
6277,177,45,1,1
6278,177,46,2,2
6279,177,47,2,1
6280,177,48,1,2
6281,177,49,1,1
6282,177,50,2,2
6283,177,51,2,1
6284,177,52,2,2
6285,177,53,2,1
6286,177,54,1,2
6287,177,55,1,1
6288,177,56,2,2
6289,177,57,2,1
6290,177,60,0,1
6291,177,61,0,2
6292,177,62,0,1
6293,177,63,2,1
6294,177,64,2,2
6295,177,65,2,3
6296,177,66,2,3
6297,177,67,2,2
6298,177,68,2,2
6299,177,69,0,2
6300,177,70,0,1
6301,177,71,2,1
6302,177,72,2,2
6303,177,73,2,2
6304,177,74,2,2
6305,177,75,2,2
6306,177,76,2,2
6307,177,80,1,2
6308,177,81,1,2
6309,177,82,1,2
6310,177,83,1,1
6311,177,84,1,1
6312,177,85,1,1
6313,177,86,1,2
6314,177,87,1,1
6315,177,88,1,2
6316,177,89,1,1
6317,177,90,1,2
6318,177,91,1,1
6319,177,92,1,2
6320,177,93,1,1
6321,177,94,1,2
6322,177,95,2,1
6323,177,96,2,2
6324,177,97,2,1
6325,182,0,0,6
6326,182,1,0,2
6327,182,2,1,3
6328,182,3,1,2
6329,182,4,1,2
6330,182,5,2,4
6331,182,6,2,5
6332,182,7,2,4
6333,182,8,0,3
6334,182,9,0,3
6335,182,10,0,2
6336,182,11,0,2
6337,182,12,0,2
6338,182,13,2,4
6339,182,20,0,2
6340,182,21,0,2
6341,182,22,0,2
6342,182,23,2,7
6343,182,24,2,8
6344,182,25,2,8
6345,182,26,2,6
6346,182,27,2,5
6347,182,28,1,3
6348,182,29,2,5
6349,182,30,2,5
6350,182,31,0,1
6351,182,40,1,3
6352,182,41,2,8
6353,182,42,1,3
6354,182,43,1,3
6355,182,44,1,3
6356,182,45,1,3
6357,182,46,2,7
6358,182,47,2,7
6359,182,48,1,5
6360,182,49,1,4
6361,182,50,2,7
6362,182,60,0,3
6363,182,61,0,2
6364,182,62,0,2
6365,182,63,2,8
6366,182,64,2,7
6367,182,65,2,6
6368,182,66,2,5
6369,182,67,2,6
6370,182,68,2,5
6371,182,69,0,3
6372,182,70,0,3
6373,182,71,2,1
6374,182,80,1,3
6375,182,81,1,3
6376,182,82,1,3
6377,182,83,1,3
6378,182,84,1,3
6379,182,85,1,3
6380,182,86,1,4
6381,182,87,1,3
6382,182,88,1,3
6383,182,89,1,3
6384,182,90,1,3
6385,182,91,1,3
6386,182,92,1,3
6387,182,93,1,3
6388,182,94,1,1
6389,183,0,0,2
6390,183,1,0,3
6391,183,2,1,4
6392,183,3,1,4
6393,183,4,1,5
6394,183,5,2,11
6395,183,6,2,10
6396,183,7,2,9
6397,183,8,0,2
6398,183,9,0,3
6399,183,10,0,2
6400,183,11,0,1
6401,183,20,0,2
6402,183,21,0,2
6403,183,22,0,2
6404,183,23,2,8
6405,183,24,2,8
6406,183,25,2,9
6407,183,26,2,7
6408,183,27,2,8
6409,183,28,1,3
6410,183,29,2,7
6411,183,30,2,1
6412,183,40,1,3
6413,183,41,2,9
6414,183,42,1,3
6415,183,43,1,3
6416,183,44,1,4
6417,183,45,1,4
6418,183,46,2,8
6419,183,47,2,6
6420,183,48,1,3
6421,183,49,1,3
6422,183,50,2,7
6423,183,51,2,1
6424,183,60,0,2
6425,183,61,0,2
6426,183,62,0,2
6427,183,63,2,7
6428,183,64,2,8
6429,183,65,2,7
6430,183,66,2,8
6431,183,67,2,7
6432,183,68,2,7
6433,183,69,0,2
6434,183,70,0,2
6435,183,71,2,1
6436,183,80,1,3
6437,183,81,1,3
6438,183,82,1,3
6439,183,83,1,4
6440,183,84,1,3
6441,183,85,1,3
6442,183,86,1,3
6443,183,87,1,3
